,Unnamed: 0,DATETIMEDATA,PM25,CO,NO2,TEMP,RH,DAY1,DAY2,DAY3,DAY4,DAY5,DAY6,DAY7
228,228,2024-01-10 12:00:00,27.6,0.46,3.0,32,59,45.5,32.4,36.0,34.4,33.4,29.7,33.8
229,229,2024-01-10 13:00:00,45.5,0.56,4.0,32,61,32.4,36.0,34.4,33.4,29.7,33.8,37.2
230,230,2024-01-10 14:00:00,32.4,0.54,8.0,34,53,36.0,34.4,33.4,29.7,33.8,37.2,38.2
231,231,2024-01-10 15:00:00,36.0,0.52,5.0,34,53,34.4,33.4,29.7,33.8,37.2,38.2,38.4
232,232,2024-01-10 16:00:00,34.4,0.55,7.0,34,52,33.4,29.7,33.8,37.2,38.2,38.4,29.0
233,233,2024-01-10 17:00:00,33.4,0.54,10.0,32,56,29.7,33.8,37.2,38.2,38.4,29.0,29.6
234,234,2024-01-10 18:00:00,29.7,0.57,12.0,31,63,33.8,37.2,38.2,38.4,29.0,29.6,24.0
235,235,2024-01-10 19:00:00,33.8,0.69,18.0,30,71,37.2,38.2,38.4,29.0,29.6,24.0,25.2
236,236,2024-01-10 20:00:00,37.2,0.65,14.0,30,73,38.2,38.4,29.0,29.6,24.0,25.2,24.4
237,237,2024-01-10 21:00:00,38.2,0.58,7.0,30,72,38.4,29.0,29.6,24.0,25.2,24.4,23.0
238,238,2024-01-10 22:00:00,38.4,0.46,3.0,30,71,29.0,29.6,24.0,25.2,24.4,23.0,23.9
239,239,2024-01-10 23:00:00,29.0,0.36,1.0,29,72,29.6,24.0,25.2,24.4,23.0,23.9,24.2
240,240,2024-01-11 00:00:00,29.6,0.32,1.0,28,75,24.0,25.2,24.4,23.0,23.9,24.2,22.8
241,241,2024-01-11 01:00:00,24.0,0.31,0.0,28,76,25.2,24.4,23.0,23.9,24.2,22.8,23.8
242,242,2024-01-11 02:00:00,25.2,0.33,0.0,28,79,24.4,23.0,23.9,24.2,22.8,23.8,20.4
243,243,2024-01-11 03:00:00,24.4,0.32,0.0,27,81,23.0,23.9,24.2,22.8,23.8,20.4,25.6
244,244,2024-01-11 04:00:00,23.0,0.38,2.0,27,84,23.9,24.2,22.8,23.8,20.4,25.6,28.0
245,245,2024-01-11 05:00:00,23.9,0.33,0.0,27,82,24.2,22.8,23.8,20.4,25.6,28.0,20.4
246,246,2024-01-11 06:00:00,24.2,0.34,2.0,27,81,22.8,23.8,20.4,25.6,28.0,20.4,25.5
247,247,2024-01-11 07:00:00,22.8,0.53,8.0,27,78,23.8,20.4,25.6,28.0,20.4,25.5,29.7
248,248,2024-01-11 08:00:00,23.8,0.41,3.0,30,65,20.4,25.6,28.0,20.4,25.5,29.7,24.9
249,249,2024-01-11 09:00:00,20.4,0.41,3.0,32,59,25.6,28.0,20.4,25.5,29.7,24.9,23.4
250,250,2024-01-11 10:00:00,25.6,0.43,4.0,32,56,28.0,20.4,25.5,29.7,24.9,23.4,22.9
251,251,2024-01-11 11:00:00,28.0,0.4,4.0,34,52,20.4,25.5,29.7,24.9,23.4,22.9,24.2
252,252,2024-01-11 12:00:00,20.4,0.5,5.29,34,50,25.5,29.7,24.9,23.4,22.9,24.2,30.7
253,253,2024-01-11 13:00:00,25.5,0.4,4.0,35,48,29.7,24.9,23.4,22.9,24.2,30.7,34.3
254,254,2024-01-11 14:00:00,29.7,0.4,3.0,36,44,24.9,23.4,22.9,24.2,30.7,34.3,36.1
255,255,2024-01-11 15:00:00,24.9,0.4,3.0,36,43,23.4,22.9,24.2,30.7,34.3,36.1,37.9
256,256,2024-01-11 16:00:00,23.4,0.42,5.0,36,44,22.9,24.2,30.7,34.3,36.1,37.9,32.5
257,257,2024-01-11 17:00:00,22.9,0.42,7.0,34,48,24.2,30.7,34.3,36.1,37.9,32.5,28.2
258,258,2024-01-11 18:00:00,24.2,0.53,14.0,32,58,30.7,34.3,36.1,37.9,32.5,28.2,25.5
259,259,2024-01-11 19:00:00,30.7,0.58,15.0,30,67,34.3,36.1,37.9,32.5,28.2,25.5,27.3
260,260,2024-01-11 20:00:00,34.3,0.59,12.0,30,71,36.1,37.9,32.5,28.2,25.5,27.3,28.1
261,261,2024-01-11 21:00:00,36.1,0.6,12.0,29,73,37.9,32.5,28.2,25.5,27.3,28.1,26.9
262,262,2024-01-11 22:00:00,37.9,0.54,9.0,29,75,32.5,28.2,25.5,27.3,28.1,26.9,25.2
263,263,2024-01-11 23:00:00,32.5,0.38,3.0,29,72,28.2,25.5,27.3,28.1,26.9,25.2,24.3
264,264,2024-01-12 00:00:00,28.2,0.32,1.0,28,72,25.5,27.3,28.1,26.9,25.2,24.3,22.3
265,265,2024-01-12 01:00:00,25.5,0.3,0.0,28,74,27.3,28.1,26.9,25.2,24.3,22.3,25.9
266,266,2024-01-12 02:00:00,27.3,0.37,0.0,27,76,28.1,26.9,25.2,24.3,22.3,25.9,22.4
267,267,2024-01-12 03:00:00,28.1,0.41,2.0,27,78,26.9,25.2,24.3,22.3,25.9,22.4,22.8
268,268,2024-01-12 04:00:00,26.9,0.39,0.0,27,76,25.2,24.3,22.3,25.9,22.4,22.8,22.7
269,269,2024-01-12 05:00:00,25.2,0.39,4.0,27,76,24.3,22.3,25.9,22.4,22.8,22.7,25.4
270,270,2024-01-12 06:00:00,24.3,0.37,4.0,27,74,22.3,25.9,22.4,22.8,22.7,25.4,21.4
271,271,2024-01-12 07:00:00,22.3,0.48,7.0,28,72,25.9,22.4,22.8,22.7,25.4,21.4,24.4
272,272,2024-01-12 08:00:00,25.9,0.46,5.0,29,68,22.4,22.8,22.7,25.4,21.4,24.4,23.6
273,273,2024-01-12 09:00:00,22.4,0.47,5.0,30,66,22.8,22.7,25.4,21.4,24.4,23.6,25.5
274,274,2024-01-12 10:00:00,22.8,0.42,3.0,30,64,22.7,25.4,21.4,24.4,23.6,25.5,27.3
275,275,2024-01-12 11:00:00,22.7,0.44,13.0,32,57,25.4,21.4,24.4,23.6,25.5,27.3,28.7
276,276,2024-01-12 12:00:00,25.4,0.44,5.0,34,51,21.4,24.4,23.6,25.5,27.3,28.7,34.6
277,277,2024-01-12 13:00:00,21.4,0.5,5.29,33,54,24.4,23.6,25.5,27.3,28.7,34.6,30.4
278,278,2024-01-12 14:00:00,24.4,0.43,4.0,35,47,23.6,25.5,27.3,28.7,34.6,30.4,28.0
279,279,2024-01-12 15:00:00,23.6,0.45,5.0,34,49,25.5,27.3,28.7,34.6,30.4,28.0,28.3
280,280,2024-01-12 16:00:00,25.5,0.51,8.0,33,53,27.3,28.7,34.6,30.4,28.0,28.3,27.6
281,281,2024-01-12 17:00:00,27.3,0.49,8.0,32,60,28.7,34.6,30.4,28.0,28.3,27.6,31.8
282,282,2024-01-12 18:00:00,28.7,0.55,13.0,30,66,34.6,30.4,28.0,28.3,27.6,31.8,29.3
283,283,2024-01-12 19:00:00,34.6,0.58,16.0,29,70,30.4,28.0,28.3,27.6,31.8,29.3,30.8
284,284,2024-01-12 20:00:00,30.4,0.51,14.0,29,71,28.0,28.3,27.6,31.8,29.3,30.8,32.5
285,285,2024-01-12 21:00:00,28.0,0.59,16.0,29,71,28.3,27.6,31.8,29.3,30.8,32.5,24.2
286,286,2024-01-12 22:00:00,28.3,0.54,13.0,29,71,27.6,31.8,29.3,30.8,32.5,24.2,25.9
287,287,2024-01-12 23:00:00,27.6,0.48,11.0,28,73,31.8,29.3,30.8,32.5,24.2,25.9,26.8
288,288,2024-01-13 00:00:00,31.8,0.49,11.0,28,78,29.3,30.8,32.5,24.2,25.9,26.8,26.8
289,289,2024-01-13 01:00:00,29.3,0.45,9.0,27,82,30.8,32.5,24.2,25.9,26.8,26.8,29.6
290,290,2024-01-13 02:00:00,30.8,0.51,8.0,27,85,32.5,24.2,25.9,26.8,26.8,29.6,31.7
291,291,2024-01-13 03:00:00,32.5,0.37,2.0,27,87,24.2,25.9,26.8,26.8,29.6,31.7,30.5
292,292,2024-01-13 04:00:00,24.2,0.38,2.0,27,83,25.9,26.8,26.8,29.6,31.7,30.5,34.1
293,293,2024-01-13 05:00:00,25.9,0.38,4.0,26,84,26.8,26.8,29.6,31.7,30.5,34.1,28.2
294,294,2024-01-13 06:00:00,26.8,0.46,9.0,26,87,26.8,29.6,31.7,30.5,34.1,28.2,29.0
295,295,2024-01-13 07:00:00,26.8,0.55,10.0,27,79,29.6,31.7,30.5,34.1,28.2,29.0,29.8
296,296,2024-01-13 08:00:00,29.6,0.45,7.0,29,70,31.7,30.5,34.1,28.2,29.0,29.8,26.3
297,297,2024-01-13 09:00:00,31.7,0.49,12.0,31,63,30.5,34.1,28.2,29.0,29.8,26.3,26.4
298,298,2024-01-13 10:00:00,30.5,0.47,6.0,31,61,34.1,28.2,29.0,29.8,26.3,26.4,30.1
299,299,2024-01-13 11:00:00,34.1,0.44,5.0,31,58,28.2,29.0,29.8,26.3,26.4,30.1,28.0
300,300,2024-01-13 12:00:00,28.2,0.44,4.0,33,52,29.0,29.8,26.3,26.4,30.1,28.0,34.2
301,301,2024-01-13 13:00:00,29.0,0.44,5.0,33,52,29.8,26.3,26.4,30.1,28.0,34.2,38.0
302,302,2024-01-13 14:00:00,29.8,0.5,5.29,34,50,26.3,26.4,30.1,28.0,34.2,38.0,27.7
303,303,2024-01-13 15:00:00,26.3,0.48,4.0,35,46,26.4,30.1,28.0,34.2,38.0,27.7,35.1
304,304,2024-01-13 16:00:00,26.4,0.45,4.0,35,45,30.1,28.0,34.2,38.0,27.7,35.1,33.6
305,305,2024-01-13 17:00:00,30.1,0.44,6.0,33,50,28.0,34.2,38.0,27.7,35.1,33.6,24.2
306,306,2024-01-13 18:00:00,28.0,0.52,9.0,31,64,34.2,38.0,27.7,35.1,33.6,24.2,25.7
307,307,2024-01-13 19:00:00,34.2,0.58,12.0,30,71,38.0,27.7,35.1,33.6,24.2,25.7,28.1
308,308,2024-01-13 20:00:00,38.0,0.53,10.0,29,73,27.7,35.1,33.6,24.2,25.7,28.1,27.0
309,309,2024-01-13 21:00:00,27.7,0.56,13.0,29,74,35.1,33.6,24.2,25.7,28.1,27.0,24.6
310,310,2024-01-13 22:00:00,35.1,0.59,15.0,29,75,33.6,24.2,25.7,28.1,27.0,24.6,24.8
311,311,2024-01-13 23:00:00,33.6,0.43,3.0,28,68,24.2,25.7,28.1,27.0,24.6,24.8,26.9
312,312,2024-01-14 00:00:00,24.2,0.39,2.0,28,66,25.7,28.1,27.0,24.6,24.8,26.9,25.8
313,313,2024-01-14 01:00:00,25.7,0.5,5.29,28,68,28.1,27.0,24.6,24.8,26.9,25.8,30.7
314,314,2024-01-14 02:00:00,28.1,0.39,0.0,27,67,27.0,24.6,24.8,26.9,25.8,30.7,28.0
315,315,2024-01-14 03:00:00,27.0,0.45,0.0,27,71,24.6,24.8,26.9,25.8,30.7,28.0,43.8
316,316,2024-01-14 04:00:00,24.6,0.41,0.0,27,75,24.8,26.9,25.8,30.7,28.0,43.8,27.9
317,317,2024-01-14 05:00:00,24.8,0.42,2.0,26,76,26.9,25.8,30.7,28.0,43.8,27.9,31.8
318,318,2024-01-14 06:00:00,26.9,0.38,2.0,26,76,25.8,30.7,28.0,43.8,27.9,31.8,31.8
319,319,2024-01-14 07:00:00,25.8,0.43,5.0,27,75,30.7,28.0,43.8,27.9,31.8,31.8,33.9
320,320,2024-01-14 08:00:00,30.7,0.48,4.0,29,66,28.0,43.8,27.9,31.8,31.8,33.9,28.5
321,321,2024-01-14 09:00:00,28.0,0.49,2.0,30,61,43.8,27.9,31.8,31.8,33.9,28.5,28.9
322,322,2024-01-14 10:00:00,43.8,0.48,3.0,32,55,27.9,31.8,31.8,33.9,28.5,28.9,29.3
323,323,2024-01-14 11:00:00,27.9,0.47,3.0,32,54,31.8,31.8,33.9,28.5,28.9,29.3,31.7
324,324,2024-01-14 12:00:00,31.8,0.49,4.0,33,53,31.8,33.9,28.5,28.9,29.3,31.7,36.6
325,325,2024-01-14 13:00:00,31.8,0.48,5.0,33,55,33.9,28.5,28.9,29.3,31.7,36.6,47.6
326,326,2024-01-14 14:00:00,33.9,0.45,1.0,32,57,28.5,28.9,29.3,31.7,36.6,47.6,50.4
327,327,2024-01-14 15:00:00,28.5,0.5,5.29,33,56,28.9,29.3,31.7,36.6,47.6,50.4,41.3
328,328,2024-01-14 16:00:00,28.9,0.46,2.0,33,54,29.3,31.7,36.6,47.6,50.4,41.3,32.0
329,329,2024-01-14 17:00:00,29.3,0.52,6.0,31,62,31.7,36.6,47.6,50.4,41.3,32.0,35.5
330,330,2024-01-14 18:00:00,31.7,0.65,10.0,30,64,36.6,47.6,50.4,41.3,32.0,35.5,31.0
331,331,2024-01-14 19:00:00,36.6,0.73,11.0,29,69,47.6,50.4,41.3,32.0,35.5,31.0,32.8
332,332,2024-01-14 20:00:00,47.6,0.64,11.0,29,68,50.4,41.3,32.0,35.5,31.0,32.8,30.3
333,333,2024-01-14 21:00:00,50.4,0.55,6.0,29,62,41.3,32.0,35.5,31.0,32.8,30.3,26.7
334,334,2024-01-14 22:00:00,41.3,0.57,15.0,29,64,32.0,35.5,31.0,32.8,30.3,26.7,28.9
335,335,2024-01-14 23:00:00,32.0,0.45,8.0,28,68,35.5,31.0,32.8,30.3,26.7,28.9,29.4
336,336,2024-01-15 00:00:00,35.5,0.41,2.0,27,71,31.0,32.8,30.3,26.7,28.9,29.4,32.4
337,337,2024-01-15 01:00:00,31.0,0.38,1.0,27,74,32.8,30.3,26.7,28.9,29.4,32.4,35.6
338,338,2024-01-15 02:00:00,32.8,0.42,0.0,27,76,30.3,26.7,28.9,29.4,32.4,35.6,36.9
339,339,2024-01-15 03:00:00,30.3,0.46,1.0,27,78,26.7,28.9,29.4,32.4,35.6,36.9,31.4
340,340,2024-01-15 04:00:00,26.7,0.39,0.0,26,78,28.9,29.4,32.4,35.6,36.9,31.4,26.8
341,341,2024-01-15 05:00:00,28.9,0.35,1.0,26,77,29.4,32.4,35.6,36.9,31.4,26.8,27.6
342,342,2024-01-15 06:00:00,29.4,0.42,4.0,26,78,32.4,35.6,36.9,31.4,26.8,27.6,29.1
343,343,2024-01-15 07:00:00,32.4,0.56,12.0,27,76,35.6,36.9,31.4,26.8,27.6,29.1,28.9
344,344,2024-01-15 08:00:00,35.6,0.54,6.0,29,69,36.9,31.4,26.8,27.6,29.1,28.9,28.5
345,345,2024-01-15 09:00:00,36.9,0.52,4.0,30,59,31.4,26.8,27.6,29.1,28.9,28.5,27.1
346,346,2024-01-15 10:00:00,31.4,0.49,4.0,32,54,26.8,27.6,29.1,28.9,28.5,27.1,32.8
347,347,2024-01-15 11:00:00,26.8,0.44,5.0,33,52,27.6,29.1,28.9,28.5,27.1,32.8,30.8
348,348,2024-01-15 12:00:00,27.6,0.43,4.0,33,51,29.1,28.9,28.5,27.1,32.8,30.8,33.1
349,349,2024-01-15 13:00:00,29.1,0.51,6.0,35,47,28.9,28.5,27.1,32.8,30.8,33.1,38.6
350,350,2024-01-15 14:00:00,28.9,0.49,5.0,35,45,28.5,27.1,32.8,30.8,33.1,38.6,36.3
351,351,2024-01-15 15:00:00,28.5,0.5,5.0,35,44,27.1,32.8,30.8,33.1,38.6,36.3,36.2
352,352,2024-01-15 16:00:00,27.1,0.5,5.29,35,44,32.8,30.8,33.1,38.6,36.3,36.2,40.7
353,353,2024-01-15 17:00:00,32.8,0.51,8.0,33,49,30.8,33.1,38.6,36.3,36.2,40.7,35.6
354,354,2024-01-15 18:00:00,30.8,0.6,13.0,32,56,33.1,38.6,36.3,36.2,40.7,35.6,36.6
355,355,2024-01-15 19:00:00,33.1,0.58,10.0,31,61,38.6,36.3,36.2,40.7,35.6,36.6,23.2
356,356,2024-01-15 20:00:00,38.6,0.57,9.0,30,64,36.3,36.2,40.7,35.6,36.6,23.2,18.3
357,357,2024-01-15 21:00:00,36.3,1.06,13.0,30,67,36.2,40.7,35.6,36.6,23.2,18.3,17.5
358,358,2024-01-15 22:00:00,36.2,0.51,5.0,29,66,40.7,35.6,36.6,23.2,18.3,17.5,22.9
359,359,2024-01-15 23:00:00,40.7,0.46,3.0,29,66,35.6,36.6,23.2,18.3,17.5,22.9,23.3
360,360,2024-01-16 00:00:00,35.6,0.47,1.0,29,69,36.6,23.2,18.3,17.5,22.9,23.3,22.9
361,361,2024-01-16 01:00:00,36.6,0.37,1.0,28,69,23.2,18.3,17.5,22.9,23.3,22.9,31.1
362,362,2024-01-16 02:00:00,23.2,0.38,0.0,27,70,18.3,17.5,22.9,23.3,22.9,31.1,32.7
363,363,2024-01-16 03:00:00,18.3,0.41,5.29,27,71,17.5,22.9,23.3,22.9,31.1,32.7,27.3
364,364,2024-01-16 04:00:00,17.5,0.43,0.0,27,72,22.9,23.3,22.9,31.1,32.7,27.3,31.1
365,365,2024-01-16 05:00:00,22.9,0.39,1.0,27,73,23.3,22.9,31.1,32.7,27.3,31.1,31.0
366,366,2024-01-16 06:00:00,23.3,0.45,5.0,27,76,22.9,31.1,32.7,27.3,31.1,31.0,33.0
367,367,2024-01-16 07:00:00,22.9,0.55,8.0,28,74,31.1,32.7,27.3,31.1,31.0,33.0,34.4
368,368,2024-01-16 08:00:00,31.1,0.58,8.0,30,64,32.7,27.3,31.1,31.0,33.0,34.4,30.2
369,369,2024-01-16 09:00:00,32.7,0.55,5.0,31,59,27.3,31.1,31.0,33.0,34.4,30.2,28.3
370,370,2024-01-16 10:00:00,27.3,0.52,4.0,33,53,31.1,31.0,33.0,34.4,30.2,28.3,31.4
371,371,2024-01-16 11:00:00,31.1,0.47,5.0,33,51,31.0,33.0,34.4,30.2,28.3,31.4,23.3
372,372,2024-01-16 12:00:00,31.0,0.48,5.0,34,49,33.0,34.4,30.2,28.3,31.4,23.3,20.2
373,373,2024-01-16 13:00:00,33.0,0.53,5.0,34,49,34.4,30.2,28.3,31.4,23.3,20.2,23.2
374,374,2024-01-16 14:00:00,34.4,0.49,6.0,35,47,30.2,28.3,31.4,23.3,20.2,23.2,26.2
375,375,2024-01-16 15:00:00,30.2,0.52,6.0,35,47,28.3,31.4,23.3,20.2,23.2,26.2,21.0
376,376,2024-01-16 16:00:00,28.3,0.5,6.0,34,52,31.4,23.3,20.2,23.2,26.2,21.0,27.0
377,377,2024-01-16 17:00:00,31.4,0.5,5.29,32,54,23.3,20.2,23.2,26.2,21.0,27.0,27.6
378,378,2024-01-16 18:00:00,23.3,0.51,7.0,31,60,20.2,23.2,26.2,21.0,27.0,27.6,32.4
379,379,2024-01-16 19:00:00,20.2,0.47,5.0,30,60,23.2,26.2,21.0,27.0,27.6,32.4,38.8
380,380,2024-01-16 20:00:00,23.2,0.49,4.0,29,73,26.2,21.0,27.0,27.6,32.4,38.8,35.6
381,381,2024-01-16 21:00:00,26.2,0.49,3.0,28,77,21.0,27.0,27.6,32.4,38.8,35.6,32.6
382,382,2024-01-16 22:00:00,21.0,0.45,2.0,28,78,27.0,27.6,32.4,38.8,35.6,32.6,33.0
383,383,2024-01-16 23:00:00,27.0,0.39,1.0,28,77,27.6,32.4,38.8,35.6,32.6,33.0,30.6
384,384,2024-01-17 00:00:00,27.6,0.44,1.0,28,78,32.4,38.8,35.6,32.6,33.0,30.6,33.0
385,385,2024-01-17 01:00:00,32.4,0.46,0.0,28,78,38.8,35.6,32.6,33.0,30.6,33.0,32.7
386,386,2024-01-17 02:00:00,38.8,0.49,0.0,28,78,35.6,32.6,33.0,30.6,33.0,32.7,30.9
387,387,2024-01-17 03:00:00,35.6,0.52,0.0,27,76,32.6,33.0,30.6,33.0,32.7,30.9,28.8
388,388,2024-01-17 04:00:00,32.6,0.48,0.0,27,73,33.0,30.6,33.0,32.7,30.9,28.8,27.1
389,389,2024-01-17 05:00:00,33.0,0.42,0.0,27,72,30.6,33.0,32.7,30.9,28.8,27.1,20.3
390,390,2024-01-17 06:00:00,30.6,0.43,2.0,27,73,33.0,32.7,30.9,28.8,27.1,20.3,19.6
391,391,2024-01-17 07:00:00,33.0,0.52,5.0,28,73,32.7,30.9,28.8,27.1,20.3,19.6,20.8
392,392,2024-01-17 08:00:00,32.7,0.5,5.0,29,68,30.9,28.8,27.1,20.3,19.6,20.8,18.7
393,393,2024-01-17 09:00:00,30.9,0.44,4.0,31,61,28.8,27.1,20.3,19.6,20.8,18.7,18.2
394,394,2024-01-17 10:00:00,28.8,0.39,4.0,32,58,27.1,20.3,19.6,20.8,18.7,18.2,16.2
395,395,2024-01-17 11:00:00,27.1,0.39,3.0,32,58,20.3,19.6,20.8,18.7,18.2,16.2,18.8
396,396,2024-01-17 12:00:00,20.3,0.42,2.0,33,52,19.6,20.8,18.7,18.2,16.2,18.8,20.5
397,397,2024-01-17 13:00:00,19.6,0.43,3.0,35,46,20.8,18.7,18.2,16.2,18.8,20.5,21.0
398,398,2024-01-17 14:00:00,20.8,0.39,4.0,35,48,18.7,18.2,16.2,18.8,20.5,21.0,24.2
399,399,2024-01-17 15:00:00,18.7,0.42,3.0,33,58,18.2,16.2,18.8,20.5,21.0,24.2,24.8
400,400,2024-01-17 16:00:00,18.2,0.4,4.0,34,56,16.2,18.8,20.5,21.0,24.2,24.8,23.3
401,401,2024-01-17 17:00:00,16.2,0.37,4.0,32,60,18.8,20.5,21.0,24.2,24.8,23.3,29.6
402,402,2024-01-17 18:00:00,18.8,0.5,5.29,30,64,20.5,21.0,24.2,24.8,23.3,29.6,26.7
403,403,2024-01-17 19:00:00,20.5,0.52,9.0,30,64,21.0,24.2,24.8,23.3,29.6,26.7,27.3
404,404,2024-01-17 20:00:00,21.0,0.44,8.0,29,67,24.2,24.8,23.3,29.6,26.7,27.3,35.3
405,405,2024-01-17 21:00:00,24.2,0.65,10.0,29,69,24.8,23.3,29.6,26.7,27.3,35.3,30.7
406,406,2024-01-17 22:00:00,24.8,0.48,5.0,29,72,23.3,29.6,26.7,27.3,35.3,30.7,29.5
407,407,2024-01-17 23:00:00,23.3,0.37,2.0,29,72,29.6,26.7,27.3,35.3,30.7,29.5,30.7
408,408,2024-01-18 00:00:00,29.6,0.37,0.0,29,71,26.7,27.3,35.3,30.7,29.5,30.7,28.9
409,409,2024-01-18 01:00:00,26.7,0.39,0.0,28,73,27.3,35.3,30.7,29.5,30.7,28.9,27.2
410,410,2024-01-18 02:00:00,27.3,0.41,5.29,28,74,35.3,30.7,29.5,30.7,28.9,27.2,32.4
411,411,2024-01-18 03:00:00,35.3,0.41,0.0,28,76,30.7,29.5,30.7,28.9,27.2,32.4,32.2
412,412,2024-01-18 04:00:00,30.7,0.4,0.0,27,77,29.5,30.7,28.9,27.2,32.4,32.2,19.0
413,413,2024-01-18 05:00:00,29.5,0.37,1.0,27,79,30.7,28.9,27.2,32.4,32.2,19.0,22.2
414,414,2024-01-18 06:00:00,30.7,0.42,5.0,27,81,28.9,27.2,32.4,32.2,19.0,22.2,20.7
415,415,2024-01-18 07:00:00,28.9,0.65,14.0,28,77,27.2,32.4,32.2,19.0,22.2,20.7,22.9
416,416,2024-01-18 08:00:00,27.2,0.5,6.0,30,65,32.4,32.2,19.0,22.2,20.7,22.9,22.9
417,417,2024-01-18 09:00:00,32.4,0.51,9.0,31,58,32.2,19.0,22.2,20.7,22.9,22.9,12.1
418,418,2024-01-18 10:00:00,32.2,0.47,5.0,32,54,19.0,22.2,20.7,22.9,22.9,12.1,15.5
419,444,2024-01-19 12:00:00,19.0,0.38,3.0,33,55,22.2,20.7,22.9,22.9,12.1,15.5,26.2
420,445,2024-01-19 13:00:00,22.2,0.43,3.0,34,49,20.7,22.9,22.9,12.1,15.5,26.2,20.8
421,446,2024-01-19 14:00:00,20.7,0.42,5.0,34,51,22.9,22.9,12.1,15.5,26.2,20.8,21.9
422,447,2024-01-19 15:00:00,22.9,0.49,6.0,35,49,22.9,12.1,15.5,26.2,20.8,21.9,22.3
423,448,2024-01-19 16:00:00,22.9,0.51,7.0,34,49,12.1,15.5,26.2,20.8,21.9,22.3,23.3
424,593,2024-01-25 17:00:00,12.1,0.5,7.0,32,57,15.5,26.2,20.8,21.9,22.3,23.3,16.4
425,594,2024-01-25 18:00:00,15.5,0.51,5.0,30,63,26.2,20.8,21.9,22.3,23.3,16.4,25.5
426,595,2024-01-25 19:00:00,26.2,0.47,4.0,30,66,20.8,21.9,22.3,23.3,16.4,25.5,20.1
427,596,2024-01-25 20:00:00,20.8,0.43,2.0,29,68,21.9,22.3,23.3,16.4,25.5,20.1,19.1
428,597,2024-01-25 21:00:00,21.9,0.4,1.0,29,69,22.3,23.3,16.4,25.5,20.1,19.1,21.2
429,598,2024-01-25 22:00:00,22.3,0.36,1.0,29,70,23.3,16.4,25.5,20.1,19.1,21.2,21.1
430,599,2024-01-25 23:00:00,23.3,0.36,0.0,28,71,16.4,25.5,20.1,19.1,21.2,21.1,18.2
431,600,2024-01-26 00:00:00,16.4,0.36,5.29,28,72,25.5,20.1,19.1,21.2,21.1,18.2,20.7
432,601,2024-01-26 01:00:00,25.5,0.38,5.29,28,73,20.1,19.1,21.2,21.1,18.2,20.7,21.2
433,602,2024-01-26 02:00:00,20.1,0.5,5.29,28,73,19.1,21.2,21.1,18.2,20.7,21.2,23.0
434,603,2024-01-26 03:00:00,19.1,0.37,5.29,28,73,21.2,21.1,18.2,20.7,21.2,23.0,19.4
435,604,2024-01-26 04:00:00,21.2,0.33,5.29,28,71,21.1,18.2,20.7,21.2,23.0,19.4,19.1
436,605,2024-01-26 05:00:00,21.1,0.34,5.29,28,69,18.2,20.7,21.2,23.0,19.4,19.1,21.1
437,606,2024-01-26 06:00:00,18.2,0.36,0.0,28,68,20.7,21.2,23.0,19.4,19.1,21.1,22.3
438,607,2024-01-26 07:00:00,20.7,0.51,4.0,28,68,21.2,23.0,19.4,19.1,21.1,22.3,21.7
439,608,2024-01-26 08:00:00,21.2,0.48,4.0,29,64,23.0,19.4,19.1,21.1,22.3,21.7,19.5
440,609,2024-01-26 09:00:00,23.0,0.49,3.0,30,61,19.4,19.1,21.1,22.3,21.7,19.5,19.5
441,610,2024-01-26 10:00:00,19.4,0.44,4.0,31,58,19.1,21.1,22.3,21.7,19.5,19.5,17.5
442,611,2024-01-26 11:00:00,19.1,0.51,5.0,33,51,21.1,22.3,21.7,19.5,19.5,17.5,24.1
443,612,2024-01-26 12:00:00,21.1,0.51,4.0,34,46,22.3,21.7,19.5,19.5,17.5,24.1,34.0
444,613,2024-01-26 13:00:00,22.3,0.47,4.0,35,45,21.7,19.5,19.5,17.5,24.1,34.0,28.8
445,614,2024-01-26 14:00:00,21.7,0.45,5.0,34,47,19.5,19.5,17.5,24.1,34.0,28.8,28.4
446,615,2024-01-26 15:00:00,19.5,0.47,7.0,33,49,19.5,17.5,24.1,34.0,28.8,28.4,27.6
447,616,2024-01-26 16:00:00,19.5,0.47,6.0,34,46,17.5,24.1,34.0,28.8,28.4,27.6,24.1
448,617,2024-01-26 17:00:00,17.5,0.57,8.0,32,54,24.1,34.0,28.8,28.4,27.6,24.1,26.4
449,618,2024-01-26 18:00:00,24.1,0.56,9.0,31,56,34.0,28.8,28.4,27.6,24.1,26.4,25.0
450,619,2024-01-26 19:00:00,34.0,0.58,11.0,30,59,28.8,28.4,27.6,24.1,26.4,25.0,24.4
451,620,2024-01-26 20:00:00,28.8,0.51,3.0,30,60,28.4,27.6,24.1,26.4,25.0,24.4,22.9
452,621,2024-01-26 21:00:00,28.4,0.48,5.0,29,62,27.6,24.1,26.4,25.0,24.4,22.9,20.1
453,622,2024-01-26 22:00:00,27.6,0.37,2.0,29,65,24.1,26.4,25.0,24.4,22.9,20.1,22.1
454,623,2024-01-26 23:00:00,24.1,0.38,0.0,28,67,26.4,25.0,24.4,22.9,20.1,22.1,23.8
455,624,2024-01-27 00:00:00,26.4,0.4,0.0,28,69,25.0,24.4,22.9,20.1,22.1,23.8,23.4
